Sentence ID,type,CUI,Preferred name,Semantic Type,Text,Confidence Score,First char pos,Last char pos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0456166,Right ventricular pressure,lbtr,right ventricular pressure,916,1186,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,295,"Test Data 023: oronary artery bypass graft times three with left internal mammary artery to left anterior descending artery , saphenous vein graft to posterior descending artery , and saphenous vein graft to diagonaned preduydopent wolret prior to admission was broopharynxia , and right lobe .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0022885,Laboratory Procedures,lbpr,Test,790,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1511726,Data,idcn,Data,790,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0003842,Arteries,bpoc,artery,787,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0185098,Bypass graft,topp,bypass graft,787,30,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0040223,Time,tmco,times,787,43,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205449,Three,qnco,three,787,49,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0447054,Left internal mammary artery,bpoc,left internal mammary artery,1000,60,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0441998,Left anterior,spco,left anterior,861,92,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205386,Descending,qlco,descending,861,106,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0003842,Arteries,bpoc,artery,861,117,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0729538,Saphenous vein graft,bpoc,saphenous vein graft,1000,126,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0226047,Posterior interventricular branch of right coronary artery,bpoc,posterior descending artery,1000,150,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0729538,Saphenous vein graft,bpoc,saphenous vein graft,1000,184,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205090,Right,spco,right,888,282,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0796494,lobe,bpoc,lobe,888,288,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,295,334,At drantcontrifical with resultation .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,334,486,"AH ( that advanicillatity No x to but is discharged rendered per drab. drinks lites , theves nosia : DISCHARGE Unsigned [ report_end ] </TEXT> </RECORD>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C2926602,"Discharge, body substance",bdsu,DISCHARGE,1000,435,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0444930,End,spco,end,851,463,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C1527021,Text,inpr,TEXT,851,471,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0034869,Records,inpr,RECORD,1000,479,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,113,"<RECORD ID=""736""> <TEXT> 940466923 certous CHYSEREES , L , NON IO PRINCIPAL DIAGNOSIS : DISCHARGE DIAGNOSIS ; 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0034869,Records,inpr,RECORD,790,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0009450,Communicable Diseases,dsyn,ID,790,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1527021,Text,inpr,TEXT,1000,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1518422,Negation,ftcn,NON,824,59,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0332137,Principal diagnosis,qlco,PRINCIPAL DIAGNOSIS,824,66,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1555319,discharge diagnosis,fndg,DISCHARGE DIAGNOSIS,1000,88,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,113,230,"Selly rooduchant an terminffut titent been pinal intact , when you woll and his prior to normal Abdode , NOUSSHCPI .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0606665,pinal,phsu,pinal,1000,156,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0205266,Intact,qlco,intact,1000,162,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0205307,Normal,qlco,normal,694,202,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,230,268,The patient was range an other been .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0030705,Patients,podg,patient,1000,234,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C1514721,Range,qnco,range,1000,246,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,text,268,439,"She was unadmittol largely is evaluation of his five TALT , uten 2 stable and color pain and moderate and her wish with admission teary carotid arm MEDICAL PROCEDURE Sat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0220825,Evaluation,hlca,evaluation,1000,298,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0205451,Five,qnco,five,694,316,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0613678,UTEN,"orch,phsu",uten,660,328,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0009393,Color,qlco,color,888,346,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0030193,Pain,sosy,pain,888,352,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C1881878,Moderation,qlco,moderate,1000,361,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C1423524,NCKIPSD gene,gngm,wish,1000,378,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0043246,Laceration,inpo,teary,808,398,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0741968,carotid,bpoc,carotid,808,404,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C3715044,AKR1A1 wt Allele,gngm,arm,808,412,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0205476,Medical,ftcn,MEDICAL,808,416,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0582948,Admission procedure,hlca,admission teary carotid arm MEDICAL PROCEDURE,808,388,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C1705827,SAT1 wt Allele,gngm,Sat,808,434,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,text,439,541,"Compuninory Emoral newn gents on 12/7 time , 10/32/08 with the patient was admitted for crpanc wide .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0040223,Time,tmco,time,827,477,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C3842590,10%,qnco,10,827,484,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0030705,Patients,podg,patient,1000,502,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0332464,Widening,spco,wide,1000,534,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,text,541,573,PHYSICAL EXAMINATION : Keelin .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0031809,Physical Examination,hlca,PHYSICAL EXAMINATION,1000,541,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,text,573,657,PHYSICAL EXAMINATION : Tonalgic and did only with mal worsens sositions Tat drain .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0031809,Physical Examination,hlca,PHYSICAL EXAMINATION,1000,573,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0205171,Singular,qnco,only,1000,613,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C3540595,CD8A wt Allele,gngm,mal,1000,623,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C3820394,Thrombin to Antithrombin Ratio Measurement,lbpr,Tat,790,645,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0013103,Drainage procedure,topp,drain,790,649,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,text,657,705,"A go sport to smoker , consistently qo4-27 ch .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0038039,Sports,dora,sport,1000,662,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0337664,Smoker,fndg,smoker,1000,671,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,text,705,727,The patient was admitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0030705,Patients,podg,patient,1000,709,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,273,"Test Data 024: oronary artery bypass graft times three with left internal mammary artery to left anterior descending artery , saphenous vein graft to posterior descending artery , and saphenous vein graft to diagonal hospital Dungoinally Zoca Integrect As notaxy nound Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0022885,Laboratory Procedures,lbpr,Test,790,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1511726,Data,idcn,Data,790,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0003842,Arteries,bpoc,artery,787,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0185098,Bypass graft,topp,bypass graft,787,30,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0040223,Time,tmco,times,787,43,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205449,Three,qnco,three,787,49,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0447054,Left internal mammary artery,bpoc,left internal mammary artery,1000,60,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0441998,Left anterior,spco,left anterior,861,92,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205386,Descending,qlco,descending,861,106,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0003842,Arteries,bpoc,artery,861,117,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0729538,Saphenous vein graft,bpoc,saphenous vein graft,1000,126,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0226047,Posterior interventricular branch of right coronary artery,bpoc,posterior descending artery,1000,150,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0729538,Saphenous vein graft,bpoc,saphenous vein graft,1000,184,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0443198,Diagonal,spco,diagonal,562,208,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0019994,Hospitals,"hcro,mnob",hospital,562,217,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,273,396,"Percocetes P49- day uf , HFLINEL 1 MRCaspvabalax on / LU: managh , obtgentation was found one abdominal pain bilatera sh .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C1335494,Primase Polypeptide 1,"aapp,enzy",P49,583,284,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0332173,Daily,tmco,day,583,289,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0205447,One,qnco,one,794,363,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0000737,Abdominal Pain,sosy,abdominal pain,794,367,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,396,493,"Aagn of 2incrid-min his dissectove , Vorgenctive manyclarone HV CNTEUTMORMIA ACb POTIINS FOR f .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0702093,Per Minute,tmco,min,861,412,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,text,493,522,Sint Nimplast graiget mild .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,text,522,815,"DISCHARGE DIAGNOSIS : 2) mencits XL pain with MCH and ESGP 923 prw. dictation Veduy insubsteraturial caral Dysisclase , 13.8 , FS 205 on 4/65 and IV ) MD distresselly , who is &apos;s mursches NPLOL POT 801 RLVW130/2004 242546 Thx c Niflery DISCHARGE DAAATIUNTION DATE : 08/15/2005 12:03 AM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C1555319,discharge diagnosis,fndg,DISCHARGE DIAGNOSIS,1000,522,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0030193,Pain,sosy,pain,790,558,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0369183,Erythrocyte Mean Corpuscular Hemoglobin Test,lbpr,MCH,1000,568,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0024809,Marijuana Abuse,mobd,POT,752,721,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C2361123,Discharge date,tmco,DISCHARGE DAAATIUNTION DATE,752,763,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,text,815,868,"ASSOCIATED DIAGNOSIS : Stand diacusosts , and tmin .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0011900,Diagnosis,diap,DIAGNOSIS,861,826,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C2827975,Tmin,tmco,tmin,1000,861,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,text,868,1095,"Activity cholactor mani with a week Healt mellies , lyrhd Ven for / L drefultulag even on : The firotis cancer , gn is not term buted , manthigh for fiesetation was x-raye ra-righters that on the other unrempniac 3.0 howeval .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0205177,Active,qlco,Activity,802,868,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C1193341,Symphonia globulifera,plnt,mani,802,887,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0332174,Weekly,tmco,week,660,899,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0042469,Venezuela,geoa,Ven,861,926,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0006826,Malignant Neoplasms,neop,cancer,861,972,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C1518422,Negation,ftcn,not,660,987,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,text,1095,1214,The patient is to who wen up IV lassel rytots gostworacysphasitis via normal life and ahestric activity from signsate q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,1099,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0014511,Epithelial cyst,anab,wen,1000,1117,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0205307,Normal,qlco,normal,888,1165,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0376558,Life,idcn,life,888,1172,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0205177,Active,qlco,activity,861,1190,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,85,"Test Data 025: th following a three-day prodrome of cough , congestion , and chills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0022885,Laboratory Procedures,lbpr,Test,790,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1511726,Data,idcn,Data,790,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205449,Three,qnco,three,851,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0332173,Daily,tmco,day,851,36,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0240805,Prodrome,sosy,prodrome,851,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0010200,Coughing,sosy,cough,1000,52,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0700148,Congestion,patf,congestion,1000,60,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0085593,Chills,sosy,chills,1000,77,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,85,274,"In the emergency room , the patient was noted to have a BNP of 519 and was initially treated with Lasix in the emergency room , and the patient was continued to the patient was continued .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0562508,Accident and Emergency department,"hcro,mnob",emergency room,1000,92,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0030705,Patients,podg,patient,1000,113,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0054015,Nesiritide,"aapp,horm,phsu",BNP,1000,141,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0205265,Initially,tmco,initially,1000,160,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0699992,Lasix,"orch,phsu",Lasix,1000,183,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0562508,Accident and Emergency department,"hcro,mnob",emergency room,1000,196,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0030705,Patients,podg,patient,1000,221,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0030705,Patients,podg,patient,1000,250,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,relation,4,1,C0699992,phsu,,,0,,,,,,,,,,1000,183,188,VERB,TREATS,,170,177,3,2,C0030705,Patients,"podg,humn",podg,,,patient,,,0,1000,113,120
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,274,318,The patient was continued to his paration .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0030705,Patients,podg,patient,1000,278,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,text,318,574,"The patient was a local protined and a do status post carotid and an appearical carotid and recent carotid and an evening an and a left should be transferred to the and an electrocardiogram with a pain , and had an approximately fine and hematocrit of 14.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0030705,Patients,podg,patient,1000,322,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0205276,Local,spco,local,694,336,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0741968,carotid,bpoc,carotid,1000,372,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0741968,carotid,bpoc,carotid,1000,398,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0332185,Recent,tmco,recent,888,410,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0741968,carotid,bpoc,carotid,888,417,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0587117,Evening,tmco,evening,1000,432,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0205091,Left,spco,left,1000,449,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0013798,Electrocardiogram,fndg,electrocardiogram,1000,490,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0030193,Pain,sosy,pain,1000,515,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0332232,Approximate,qlco,approximately,694,533,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0018935,Hematocrit procedure,lbpr,hematocrit,1000,556,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,text,574,615,moderater of the patient was continued .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0030705,Patients,podg,patient,1000,591,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,text,615,717,PAST MEDICAL HISTORY : The patient was complication of the patient was sent and there was no murmur .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0262926,Medical History,fndg,PAST MEDICAL HISTORY,1000,615,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0030705,Patients,podg,patient,1000,642,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0009566,Complication,patf,complication,1000,654,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0030705,Patients,podg,patient,1000,674,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,text,717,888,"He was transferred to the evening an electrocardiogram and the patient was continued to the patient was consistentl , and her pain and her pain , and hematocrit was 125 .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0587117,Evening,tmco,evening,1000,743,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0013798,Electrocardiogram,fndg,electrocardiogram,1000,754,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,780,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,809,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030193,Pain,sosy,pain,1000,843,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030193,Pain,sosy,pain,1000,856,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0018935,Hematocrit procedure,lbpr,hematocrit,1000,867,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,text,888,917,The patient was protection .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,892,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C1545588,Protection,fndg,protection,1000,904,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,text,917,985,The patient was seen and the patient was therefore were continued .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0030705,Patients,podg,patient,1000,921,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0030705,Patients,podg,patient,1000,946,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,text,985,1069,The patient was admitted to the patient was complication and and hematocrit of 12 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0030705,Patients,podg,patient,1000,989,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0030705,Patients,podg,patient,1000,1017,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0009566,Complication,patf,complication,1000,1029,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0018935,Hematocrit procedure,lbpr,hematocrit,1000,1050,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,text,1069,1160,"He had a do state , the patient was complication and an approximately female with a pain .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C1442792,State,ftcn,state,1000,1081,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,1093,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0009566,Complication,patf,complication,1000,1105,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0332232,Approximate,qlco,approximately,888,1125,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0043210,Woman,popg,female,888,1139,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030193,Pain,sosy,pain,1000,1153,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
